Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
111-9334698-1003461	23-Feb-2022	04-Mar-2022	Approved	D8v2fMRYRRMA	 	AmazonPrePaidLabel	6.22	USD	UPS	1Z2A05729063500294	Seller	N	N	B00L8C3O8O	G551Y2901-SZ-8.5	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 8.5 M US	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	98.00	2	 	 	 	 	 	 
111-9334698-1003461	23-Feb-2022	04-Mar-2022	Approved	D8v2fMRYRRMA	 	AmazonPrePaidLabel	6.22	USD	UPS	1Z2A05729063500294	Seller	N	N	B00L8C3MFE	G551Y2901-SZ-8	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 8 M US	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	98.00	2	 	 	 	 	 	 
113-8896018-2997856	23-Feb-2022	04-Mar-2022	Approved	DWSKfwRpRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063482528	Seller	N	N	B00L8C3PDS	MSS-G551Y2901-SZ-9	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 9 M US	1	CR-DEFECTIVE	Y	C-Returns	RefundAtFirstScan	 	 	48.76	1	 	 	 	 	 	48.76
112-9095165-7533046	16-Feb-2022	04-Mar-2022	Approved	D85tfZRlRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063434062	Seller	N	N	B095LLGTR8	CPS10219Y-SZ-6	Champion Rf Mid Boys Shoes Size 6, Color: Black	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	74.79	1	 	 	 	 	 	 
114-7722855-0733058	15-Feb-2022	03-Mar-2022	Approved	DpygfGRxRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729063300698	Seller	N	N	B082MRX6TH	5CM00783125-SZ-7.5	Fila womens Fila Disarray Women's Sneaker, White/Navy/Red, 7.5 US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	59.90	1	 	 	 	 	 	 
113-7551766-6409053	26-Feb-2022	03-Mar-2022	Approved	DfFnf1RXRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063269938	Seller	N	N	B01GGK12OK	MSS-G508Y0830-SZ-11	ASICS Men's Freak 2 Cross-Country Running Shoe, Dusky Green/Hot Orange/Duffel Bag, 11 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	43.79	1	 	 	 	 	 	43.79
114-1413133-6039437	23-Feb-2022	03-Mar-2022	Approved	DkFsf2RKRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540085492471	Seller	N	N	B00KOH5X1A	G454Y3034-SZ-9	ASICS Women's Hyper LD 5 Track And Field Shoe,Mango/Rose/Mint,9 M US	1	AMZ-PG-BAD-DESC	Y	C-Returns	RefundAtFirstScan	 	 	62.19	1	 	 	 	 	 	62.19
113-7235186-6443437	24-Feb-2022	03-Mar-2022	Approved	DFFgf1RSRRMA	 	AmazonPrePaidLabel	8.08	USD	UPS	1Z2A05729063262622	Seller	N	N	B004DCBCQ2	P121Y0190-SZ-10.5	ASICS Men's GEL-Provost Low Sport Style Sneaker,White/Black/Silver,10.5 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	83.17	1	 	 	 	 	 	 
113-4841798-3954645	27-Feb-2022	03-Mar-2022	Approved	D4FmfkRYRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540085479373	Seller	N	N	B00KOLE8IK	G404Y4399-SZ-8.5	ASICS Men's Hyper LD 5 Track And Field Shoe,Deep Blue/Onyx/Flash Yellow,8.5 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	53.49	1	 	 	 	 	 	 
112-0563213-6243444	17-Feb-2022	03-Mar-2022	Approved	DhkdfyRZRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063184270	Seller	N	N	B00L8C3MFE	G551Y2901-SZ-8	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 8 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	95.18	2	 	 	 	 	 	 
